id_estudiante,tipo_iden_est,edad,grupo_edad,genero,estrato,estrato_num,grupo_estrato,origen_geografico,departamento,lugar_expedicion
1072,T.I.,19,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1073,C.C.,23,21-25,F,2,2.0,BAJO,FLORESTA,FLORESTA,FLORESTA
1074,C.C.,26,26-30,M,1,1.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,BUSBANZÁ
1075,C.C.,21,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1076,C.C.,23,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1077,C.C.,39,31+,M,2,2.0,BAJO,NOBSA,NOBSA,SOGAMOSO
1078,C.C.,20,16-20,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,PESCA
1079,C.C.,25,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1080,T.I.,20,16-20,M,1,1.0,BAJO,TAURAMENA,TAURAMENA,TAURAMENA
1081,C.C.,22,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1082,C.C.,24,21-25,F,2,2.0,BAJO,BELÉN,BELÉN,BOGOTA D.E
1083,C.C.,24,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
1084,C.C.,23,21-25,M,3,3.0,MEDIO,DUITAMA,DUITAMA,DUITAMA
1085,C.C.,20,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1086,T.I.,19,16-20,M,2,2.0,BAJO,BOGOTA D.E,BOGOTA,BOGOTA D.E
1087,T.I.,19,16-20,F,3,3.0,MEDIO,SOGAMOSO,SOGAMOSO,MONIQUIRÁ
1088,C.C.,25,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1089,C.C.,22,21-25,F,2,2.0,BAJO,SARAVENA,SARAVENA,SOGAMOSO
1090,T.I.,19,16-20,M,1,1.0,BAJO,BOGOTA D.E,BOGOTA,MONIQUIRÁ
1091,C.C.,21,21-25,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1092,T.I.,19,16-20,M,1,1.0,BAJO,VILLAVICENCIO,VILLAVICENCIO,YOPAL
1093,C.C.,21,21-25,F,2,2.0,BAJO,TUNJA,TUNJA,SOGAMOSO
1094,C.C.,24,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1095,C.C.,22,21-25,M,2,2.0,BAJO,BOGOTA D.E,BOGOTA,TUNJA
1096,C.C.,24,21-25,F,2,2.0,BAJO,SOATÁ,SOATÁ,TUNJA
1097,C.C.,22,21-25,M,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,TUNJA
1098,T.I.,19,16-20,F,2,2.0,BAJO,SAMACÁ,SAMACÁ,SAMACÁ
1099,C.C.,20,16-20,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1100,C.C.,21,21-25,F,2,2.0,BAJO,RAMIRIQUÍ,RAMIRIQUÍ,CIÉNEGA
1101,C.C.,23,21-25,M,1,1.0,BAJO,MONIQUIRÁ,MONIQUIRÁ,MONIQUIRÁ
1102,C.C.,25,21-25,M,3,3.0,MEDIO,DUITAMA,DUITAMA,DUITAMA
1103,C.C.,22,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1104,C.C.,20,16-20,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
1105,C.C.,27,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1106,C.C.,20,16-20,F,2,2.0,BAJO,GÜICÁN,GÜICÁN,GÜICÁN
1107,T.I.,21,21-25,F,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1108,C.C.,23,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1109,C.C.,20,16-20,F,2,2.0,BAJO,DUITAMA,DUITAMA,PAIPA
1110,C.C.,23,21-25,F,2,2.0,BAJO,TURMEQUÉ,TURMEQUÉ,TUNJA
1111,C.C.,20,16-20,M,3,3.0,MEDIO,BUCARAMANGA,BUCARAMANGA,BUCARAMANGA
1112,C.C.,20,16-20,F,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
1113,C.E,20,16-20,F,3,3.0,MEDIO,EXTRANJERO,EXTRANJERO,TUNJA
1114,C.C.,28,26-30,M,SIN INFORMACIÓN,,,BOGOTA D.E,BOGOTA,BOGOTA D.E
1115,C.C.,22,21-25,F,2,2.0,BAJO,YOPAL,YOPAL,YOPAL
1116,C.C.,23,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1117,C.C.,25,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
1118,C.C.,24,21-25,F,3,3.0,MEDIO,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
1119,C.C.,25,21-25,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1120,C.C.,29,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1121,C.C.,43,31+,M,SIN INFORMACIÓN,,,MONIQUIRÁ,MONIQUIRÁ,TUNJA
1122,C.C.,27,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1123,C.C.,24,21-25,F,2,2.0,BAJO,BARBOSA,BARBOSA,BARBOSA
1124,C.C.,20,16-20,M,2,2.0,BAJO,CHOCONTÁ,CHOCONTÁ,CHOCONTÁ
1125,C.C.,23,21-25,M,2,2.0,BAJO,MIRAFLORES,MIRAFLORES,TUNJA
1126,T.I.,20,16-20,M,1,1.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
1127,C.C.,25,21-25,F,1,1.0,BAJO,BUCARAMANGA,BUCARAMANGA,TUNJA
1128,C.C.,25,21-25,M,1,1.0,BAJO,QUÍPAMA,QUÍPAMA,TUNJA
1129,C.C.,24,21-25,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1130,C.C.,22,21-25,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1131,C.C.,31,31+,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1132,C.C.,21,21-25,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1133,C.C.,25,21-25,M,1,1.0,BAJO,TUNJA,TUNJA,DUITAMA
1134,C.C.,21,21-25,F,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,TUNJA
1135,C.C.,25,21-25,F,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1136,T.I.,20,16-20,M,2,2.0,BAJO,BELÉN,BELÉN,BELÉN
1137,C.C.,22,21-25,M,3,3.0,MEDIO,CHITARAQUE,CHITARAQUE,CHITARAQUE
1138,C.C.,21,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1139,C.C.,21,21-25,F,2,2.0,BAJO,ENGATIVA,ENGATIVA,PAIPA
1140,C.C.,29,26-30,M,SIN INFORMACIÓN,,,AQUITANIA,AQUITANIA,DUITAMA
1141,C.C.,20,16-20,F,2,2.0,BAJO,PEREIRA,PEREIRA,PAIPA
1142,C.C.,23,21-25,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,TIBASOSA
1143,C.C.,28,26-30,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
1144,C.C.,25,21-25,M,3,3.0,MEDIO,BOGOTA D.E,BOGOTA,TUNJA
1145,C.C.,22,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1146,C.C.,22,21-25,F,1,1.0,BAJO,SOGAMOSO,SOGAMOSO,DUITAMA
1147,C.C.,23,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1148,C.C.,21,21-25,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
1149,C.C.,26,26-30,F,3,3.0,MEDIO,TUNJA,TUNJA,VILLA DE LEYVA
1150,C.C.,24,21-25,F,1,1.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,PAIPA
1151,C.C.,26,26-30,F,3,3.0,MEDIO,SAN JOSÉ DEL GUAVIARE,SAN,BOGOTA D.E
1152,C.C.,25,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,VENTAQUEMADA
1153,C.C.,21,21-25,M,2,2.0,BAJO,BARBOSA,BARBOSA,BARBOSA
1154,C.C.,23,21-25,M,2,2.0,BAJO,TUNUNGUÁ,TUNUNGUÁ,TUNUNGUÁ
1155,C.C.,23,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,CHINAVITA
1156,C.C.,24,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1157,T.I.,18,16-20,F,2,2.0,BAJO,UBATE,UBATE,UBATE
1158,C.C.,22,21-25,F,2,2.0,BAJO,SANTA ROSA DE VITERBO,SANTA,SANTA ROSA DE VITERBO
1159,C.C.,23,21-25,F,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1160,C.C.,22,21-25,F,1,1.0,BAJO,TUNJA,TUNJA,BOGOTÁ D.C.
1161,C.C.,23,21-25,F,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
1162,C.C.,22,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,TUNJA
1163,C.C.,22,21-25,F,1,1.0,BAJO,TUNJA,TUNJA,TUTA
1164,C.C.,24,21-25,M,3,3.0,MEDIO,DUITAMA,DUITAMA,DUITAMA
1165,C.C.,23,21-25,M,1,1.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1166,C.C.,22,21-25,F,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,TUNJA
1167,C.C.,27,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1168,C.C.,30,26-30,M,SIN INFORMACIÓN,,,TUNJA,TUNJA,TUNJA
1169,C.C.,38,31+,M,SIN INFORMACIÓN,,,VILLA DE LEYVA,VILLA,TUNJA
1170,C.C.,27,26-30,F,SIN INFORMACIÓN,,,BOGOTÁ D.C.,BOGOTÁ,ZIPAQUIRÁ
1171,C.C.,26,26-30,F,SIN INFORMACIÓN,,,SOGAMOSO,SOGAMOSO,BOGOTÁ D.C.
1172,C.C.,41,31+,F,SIN INFORMACIÓN,,,VILLAVICENCIO,VILLAVICENCIO,POPAYÁN
1173,C.C.,33,31+,F,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
1174,C.C.,27,26-30,F,SIN INFORMACIÓN,,,VILLAPINZÓN,VILLAPINZÓN,VILLAPINZÓN
1175,C.C.,24,21-25,M,1,1.0,BAJO,SOATÁ,SOATÁ,TIPACOQUE
1176,C.C.,28,26-30,F,1,1.0,BAJO,SOCOTÁ,SOCOTÁ,TUNJA
1177,C.C.,21,21-25,F,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1178,C.C.,20,16-20,F,2,2.0,BAJO,VILLAPINZÓN,VILLAPINZÓN,VILLAPINZÓN
1179,C.C.,23,21-25,F,1,1.0,BAJO,SIACHOQUE,SIACHOQUE,TUNJA
1180,C.C.,26,26-30,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1181,C.C.,27,26-30,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1182,C.C.,27,26-30,F,2,2.0,BAJO,PALESTINA,PALESTINA,SOGAMOSO
1183,C.C.,29,26-30,F,2,2.0,BAJO,BARRANQUILLA,BARRANQUILLA,DUITAMA
1184,C.C.,21,21-25,F,3,3.0,MEDIO,PAIPA,PAIPA,PAIPA
1185,C.C.,29,26-30,F,2,2.0,BAJO,MONIQUIRÁ,MONIQUIRÁ,MONIQUIRÁ
1186,C.C.,25,21-25,F,2,2.0,BAJO,UBATE,UBATE,UBATE
1187,T.I.,20,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1188,C.C.,21,21-25,M,2,2.0,BAJO,BOGOTA D.E,BOGOTA,MOSQUERA
1189,C.C.,25,21-25,F,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
1190,C.C.,22,21-25,M,3,3.0,MEDIO,BOGOTA D.E,BOGOTA,CUCAITA
1191,C.C.,28,26-30,M,1,1.0,BAJO,DUITAMA,DUITAMA,DUITAMA
1192,C.C.,25,21-25,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1193,C.C.,30,26-30,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
1194,C.C.,21,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1195,C.C.,24,21-25,F,2,2.0,BAJO,CIMITARRA,CIMITARRA,CIMITARRA
1196,C.C.,23,21-25,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1197,C.C.,23,21-25,F,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1198,C.C.,27,26-30,M,1,1.0,BAJO,CHÍQUIZA,CHÍQUIZA,TUNJA
1199,C.C.,27,26-30,M,SIN INFORMACIÓN,,,PUERTO GAITÁN,PUERTO,YOPAL
1200,C.C.,22,21-25,M,1,1.0,BAJO,SUBA (BOGOTA D.E.),SUBA,BOGOTA D.E
1201,C.C.,21,21-25,F,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1202,C.C.,25,21-25,M,3,3.0,MEDIO,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
1203,C.C.,36,31+,M,2,2.0,BAJO,SOCOTÁ,SOCOTÁ,TUNJA
1204,C.C.,27,26-30,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1205,C.C.,42,31+,M,1,1.0,BAJO,VENTAQUEMADA,VENTAQUEMADA,TUNJA
1206,C.C.,32,31+,F,1,1.0,BAJO,BOGOTA D.E,BOGOTA,BOGOTÁ D.C.
1207,T.I.,22,21-25,F,2,2.0,BAJO,NEIVA,NEIVA,TUNJA
1208,T.I.,19,16-20,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
1209,C.C.,25,21-25,M,SIN INFORMACIÓN,,,SOGAMOSO,SOGAMOSO,SOGAMOSO
1210,C.C.,23,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1211,C.C.,25,21-25,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1212,C.C.,23,21-25,F,3,3.0,MEDIO,SAMACÁ,SAMACÁ,SAMACÁ
1213,C.C.,23,21-25,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1214,C.C.,27,26-30,M,SIN INFORMACIÓN,,,BUCARAMANGA,BUCARAMANGA,BUCARAMANGA
1215,C.C.,28,26-30,F,SIN INFORMACIÓN,,,CÚCUTA,CÚCUTA,CÚCUTA
1216,C.C.,36,31+,F,SIN INFORMACIÓN,,,CUBARÁ,CUBARÁ,CUBARÁ
1217,C.C.,21,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1218,C.C.,26,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1219,C.C.,27,26-30,M,1,1.0,BAJO,SORACÁ,SORACÁ,SORACÁ
1220,C.C.,38,31+,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1221,C.C.,25,21-25,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
1222,C.C.,20,16-20,F,1,1.0,BAJO,PUERTO CONCORDIA,PUERTO,MARIPÍ
1223,T.I.,19,16-20,M,2,2.0,BAJO,EL ESPINO,EL,EL ESPINO
1224,C.C.,24,21-25,M,2,2.0,BAJO,GARAGOA,GARAGOA,GARAGOA
1225,C.C.,21,21-25,F,2,2.0,BAJO,GARAGOA,GARAGOA,GARAGOA
1226,C.C.,26,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1227,C.C.,29,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1228,C.C.,28,26-30,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1229,C.C.,23,21-25,M,2,2.0,BAJO,ARCABUCO,ARCABUCO,ARCABUCO
1230,C.C.,28,26-30,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,GARAGOA
1231,T.I.,20,16-20,M,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,MARIPÍ
1232,T.I.,22,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1233,C.C.,26,26-30,F,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
1234,C.C.,22,21-25,M,2,2.0,BAJO,YOPAL,YOPAL,YOPAL
1235,C.C.,28,26-30,F,1,1.0,BAJO,SOATÁ,SOATÁ,BOGOTA D.E
1236,C.C.,27,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1237,C.C.,27,26-30,F,2,2.0,BAJO,SUCRE,SUCRE,BARBOSA
1238,C.C.,35,31+,F,1,1.0,BAJO,GUATEQUE,GUATEQUE,GUATEQUE
1239,C.C.,22,21-25,F,2,2.0,BAJO,YOPAL,YOPAL,YOPAL
1240,C.C.,20,16-20,M,2,2.0,BAJO,PAIPA,PAIPA,PAIPA
1241,C.C.,21,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,FIRAVITOBA
1242,C.C.,23,21-25,F,2,2.0,BAJO,BOGOTA D.E,BOGOTA,SOPÓ
1243,C.C.,23,21-25,M,2,2.0,BAJO,BOGOTA D.E,BOGOTA,SOGAMOSO
1244,C.C.,25,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1245,T.I.,18,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1246,C.C.,21,21-25,F,3,3.0,MEDIO,BOGOTA D.E,BOGOTA,TOCANCIPÁ
1247,C.C.,29,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1248,C.C.,36,31+,M,2,2.0,BAJO,SIACHOQUE,SIACHOQUE,TUNJA
1249,C.C.,27,26-30,F,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,LA CAPILLA
1250,C.C.,44,31+,F,2,2.0,BAJO,YOPAL,YOPAL,YOPAL
1251,T.I.,19,16-20,M,SIN INFORMACIÓN,,,CALDAS,CALDAS,CHIQUINQUIRÁ
1252,T.I.,20,16-20,F,1,1.0,BAJO,ALGARROBO,ALGARROBO,ALGARROBO
1253,T.I.,19,16-20,F,1,1.0,BAJO,PLATO,PLATO,PLATO
1254,C.C.,27,26-30,F,2,2.0,BAJO,CIÉNAGA,CIÉNAGA,CIÉNAGA
1255,C.C.,23,21-25,F,1,1.0,BAJO,CHIVOLO,CHIVOLO,CHIVOLO
1256,C.C.,23,21-25,F,1,1.0,BAJO,EL BANCO,EL,EL BANCO
1257,C.C.,27,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1258,C.C.,25,21-25,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1259,T.I.,19,16-20,M,2,2.0,BAJO,BOGOTA D.E,BOGOTA,DUITAMA
1260,T.I.,19,16-20,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,GUATEQUE
1261,C.C.,26,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1262,C.C.,25,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1263,C.C.,22,21-25,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1264,C.C.,23,21-25,F,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
1265,C.C.,26,26-30,F,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,TUNJA
1266,C.C.,20,16-20,M,1,1.0,BAJO,BOGOTA D.E,BOGOTA,TUNJA
1267,T.I.,20,16-20,M,2,2.0,BAJO,SOTAQUIRÁ,SOTAQUIRÁ,TUNJA
1268,C.C.,24,21-25,F,1,1.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
1269,C.C.,27,26-30,F,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1270,C.C.,33,31+,M,1,1.0,BAJO,OVEJAS,OVEJAS,OVEJAS
1271,C.C.,29,26-30,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1272,C.C.,37,31+,F,2,2.0,BAJO,DUITAMA,DUITAMA,YOPAL
1273,C.C.,29,26-30,F,3,3.0,MEDIO,TURMEQUÉ,TURMEQUÉ,NUEVO COLÓN
1274,C.C.,30,26-30,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1275,C.C.,21,21-25,F,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1276,C.C.,27,26-30,F,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
1277,C.C.,22,21-25,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1278,C.C.,33,31+,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1279,C.C.,26,26-30,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1280,C.C.,22,21-25,F,1,1.0,BAJO,MOTAVITA,MOTAVITA,MOTAVITA
1281,C.C.,23,21-25,F,2,2.0,BAJO,GARAGOA,GARAGOA,GARAGOA
1282,C.C.,20,16-20,F,3,3.0,MEDIO,MÁLAGA,MÁLAGA,DUITAMA
1283,C.C.,26,26-30,F,2,2.0,BAJO,TUTA,TUTA,TUNJA
1284,C.C.,28,26-30,M,2,2.0,BAJO,TUTA,TUTA,TUNJA
1285,C.C.,40,31+,F,2,2.0,BAJO,AGUSTÍN CODAZZI,AGUSTÍN,AGUSTÍN CODAZZI
1286,C.C.,33,31+,M,2,2.0,BAJO,CHOCONTÁ,CHOCONTÁ,CHOCONTÁ
1287,C.C.,28,26-30,F,1,1.0,BAJO,TUNJA,TUNJA,MOTAVITA
1288,C.C.,39,31+,F,SIN INFORMACIÓN,,,MONGUA,MONGUA,SOGAMOSO
1289,C.C.,22,21-25,F,1,1.0,BAJO,PAIPA,PAIPA,PAIPA
1290,C.C.,30,26-30,F,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
1291,T.I.,21,21-25,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
1292,C.C.,27,26-30,F,3,3.0,MEDIO,DUITAMA,DUITAMA,DUITAMA
1293,C.C.,31,31+,F,2,2.0,BAJO,BOGOTA D.E,BOGOTA,TUNJA
1294,C.C.,24,21-25,M,1,1.0,BAJO,SANTA BÁRBARA DE PINTO,SANTA,SANTA BÁRBARA DE PINTO
1295,C.C.,33,31+,F,1,1.0,BAJO,FUNDACIÓN,FUNDACIÓN,FUNDACIÓN
1296,T.I.,20,16-20,F,SIN INFORMACIÓN,,,SANTA ANA,SANTA,SANTA ANA
1297,C.C.,24,21-25,F,2,2.0,BAJO,SANTA MARTA,SANTA,SANTA MARTA
1298,C.C.,28,26-30,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1299,C.C.,32,31+,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1300,C.C.,25,21-25,F,2,2.0,BAJO,TUNJA,TUNJA,SOGAMOSO
1301,C.C.,21,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,PAIPA
1302,C.C.,23,21-25,F,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
1303,C.C.,23,21-25,F,1,1.0,BAJO,PLATO,PLATO,PLATO
1304,C.C.,37,31+,M,2,2.0,BAJO,BOGOTA D.E,BOGOTA,BOGOTA D.E
1305,C.C.,25,21-25,F,1,1.0,BAJO,TUNJA,TUNJA,CERRO SAN ANTONIO
1306,C.C.,35,31+,F,3,3.0,MEDIO,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
1307,C.C.,35,31+,F,1,1.0,BAJO,SANTA MARTA,SANTA,PIVIJAY
1308,C.C.,21,21-25,M,2,2.0,BAJO,GUATEQUE,GUATEQUE,GUATEQUE
1309,C.C.,22,21-25,F,1,1.0,BAJO,ZONA BANANERA,ZONA,ZONA BANANERA
1310,C.C.,22,21-25,F,1,1.0,BAJO,MAJAGUAL,MAJAGUAL,EL BANCO
1311,T.I.,19,16-20,F,1,1.0,BAJO,SANTA MARTA,SANTA,SANTA MARTA
1312,C.C.,30,26-30,F,1,1.0,BAJO,SANTA MARTA,SANTA,SANTA MARTA
1313,C.C.,22,21-25,F,2,2.0,BAJO,YOPAL,YOPAL,YOPAL
1314,C.C.,24,21-25,M,3,3.0,MEDIO,BOGOTA D.E,BOGOTA,BOGOTA D.E
1315,C.C.,28,26-30,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOCORRO
1316,C.C.,28,26-30,M,1,1.0,BAJO,SANTA MARTA,SANTA,SANTA MARTA
1317,C.C.,23,21-25,F,1,1.0,BAJO,PLATO,PLATO,PLATO
1318,C.C.,20,16-20,F,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
1319,T.I.,20,16-20,F,SIN INFORMACIÓN,,,SOCHA,SOCHA,SOCHA
1320,T.I.,21,21-25,F,2,2.0,BAJO,BOGOTA D.E,BOGOTA,SOACHA
1321,C.C.,31,31+,F,2,2.0,BAJO,SAN MIGUEL DE SEMA,SAN,CHIQUINQUIRÁ
1322,C.C.,26,26-30,F,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
1323,C.C.,28,26-30,F,2,2.0,BAJO,SIMIJACA,SIMIJACA,SIMIJACA
1324,T.I.,21,21-25,F,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
1325,C.C.,24,21-25,F,1,1.0,BAJO,MUZO,MUZO,MUZO
1326,C.C.,25,21-25,M,1,1.0,BAJO,CIÉNAGA,CIÉNAGA,ZONA BANANERA
1327,C.C.,29,26-30,F,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
1328,C.C.,29,26-30,M,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,BOGOTA D.E
1329,C.C.,30,26-30,M,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
1330,C.C.,26,26-30,F,2,2.0,BAJO,CÚCUTA,CÚCUTA,AGUAZUL
1331,T.I.,18,16-20,M,2,2.0,BAJO,TÁMARA,TÁMARA,TÁMARA
1332,C.C.,24,21-25,M,2,2.0,BAJO,YOPAL,YOPAL,YOPAL
1333,C.C.,27,26-30,F,2,2.0,BAJO,YOPAL,YOPAL,YOPAL
1334,C.C.,26,26-30,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
1335,C.C.,24,21-25,F,2,2.0,BAJO,MONGUÍ,MONGUÍ,MONGUÍ
1336,C.C.,31,31+,F,1,1.0,BAJO,DUITAMA,DUITAMA,DUITAMA
1337,C.C.,22,21-25,F,1,1.0,BAJO,APULO,APULO,YOPAL
1338,C.C.,23,21-25,F,2,2.0,BAJO,SAN MATEO,SAN,SAN MATEO
1339,C.C.,26,26-30,F,2,2.0,BAJO,SAN MATEO,SAN,SAN MATEO
1340,C.C.,26,26-30,M,1,1.0,BAJO,ZETAQUIRA,ZETAQUIRA,ZETAQUIRA
1341,C.C.,28,26-30,F,2,2.0,BAJO,CIÉNAGA,CIÉNAGA,CIÉNAGA
1342,C.C.,27,26-30,M,1,1.0,BAJO,TRINIDAD,TRINIDAD,TRINIDAD
1343,C.C.,29,26-30,M,2,2.0,BAJO,BOGOTA D.E,BOGOTA,SOGAMOSO
1344,C.C.,35,31+,M,2,2.0,BAJO,CISNEROS,CISNEROS,CISNEROS
