periodo,nombre_facultad,nombre_programa,nivel_académico,jornada,modalidad,no_estudiantes,periodo_año,periodo_semestre,institucion,tipo_desercion
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN REGENCIA DE FARMACIA,TECNOLOGIA,OTRA,DISTANCIA,10,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN REGENCIA DE FARMACIA,TECNOLOGIA,OTRA,DISTANCIA,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN REGENCIA DE FARMACIA,TECNOLOGIA,OTRA,DISTANCIA,7,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN REGENCIA DE FARMACIA,TECNOLOGIA,OTRA,DISTANCIA,12,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN REGENCIA DE FARMACIA,TECNOLOGIA,OTRA,DISTANCIA,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN REGENCIA DE FARMACIA,TECNOLOGIA,OTRA,DISTANCIA,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN ELECTRICIDAD,TECNOLOGIA,OTRA,DISTANCIA,4,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN ELECTRICIDAD,TECNOLOGIA,OTRA,DISTANCIA,3,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN MAQUINAS Y HERRAMIENTAS,TECNOLOGIA,OTRA,DISTANCIA,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,TECNOLOGIA,OTRA,DISTANCIA,9,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN MERCADEO AGROPECUARIO,TECNOLOGIA,OTRA,DISTANCIA,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN REGENCIA DE FARMACIA,TECNOLOGIA,OTRA,DISTANCIA,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN ELECTRICIDAD,TECNOLOGIA,OTRA,DISTANCIA,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN ELECTRICIDAD,TECNOLOGIA,OTRA,DISTANCIA,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,TECNICA,OTRA,VIRTUAL,13,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,ADMINISTRACION AGROINDUSTRIAL,PREGRADO,OTRA,VIRTUAL,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,TECNICA,OTRA,VIRTUAL,10,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,TECNICA,OTRA,VIRTUAL,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,TECNICA,OTRA,VIRTUAL,10,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA DE PROGRAMACION DE SISTEMAS INFORMATICOS,TECNOLOGIA,OTRA,DISTANCIA,25,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA DE PROGRAMACION DE SISTEMAS INFORMATICOS,TECNOLOGIA,OTRA,DISTANCIA,8,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA DE PROGRAMACION DE SISTEMAS INFORMATICOS,TECNOLOGIA,DIURNA,DISTANCIA,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN INSTALACION Y MANTENIMIENTO DE REDES Y COMPUTADORES,TECNICA,OTRA,DISTANCIA,5,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA COMERCIAL Y FINANCIERA,TECNOLOGIA,OTRA,DISTANCIA,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA COMERCIAL Y FINANCIERA,TECNOLOGIA,OTRA,DISTANCIA,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,TECNICA,OTRA,VIRTUAL,31,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD,TECNOLOGIA,OTRA,VIRTUAL,9,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,ADMINISTRACION DE SERVICIOS DE SALUD,PREGRADO,OTRA,VIRTUAL,17,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,TECNICA,OTRA,VIRTUAL,33,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTION COMERCIAL Y FINANCIERA,TECNOLOGIA,OTRA,VIRTUAL,15,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,ADMINISTRACION COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,31,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,TECNICA,OTRA,VIRTUAL,6,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,TECNICA,OTRA,VIRTUAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,TECNICA,OTRA,VIRTUAL,3,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,TECNICA,OTRA,VIRTUAL,4,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,TECNICA,OTRA,VIRTUAL,23,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,TECNICA,OTRA,VIRTUAL,15,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,TECNICA,OTRA,VIRTUAL,13,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,TECNICA,OTRA,VIRTUAL,6,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD,TECNOLOGIA,OTRA,VIRTUAL,3,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,ADMINISTRACION DE SERVICIOS DE SALUD,PREGRADO,OTRA,VIRTUAL,5,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,ADMINISTRACION DE SERVICIOS DE SALUD,PREGRADO,OTRA,VIRTUAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,ADMINISTRACION DE SERVICIOS DE SALUD,PREGRADO,OTRA,VIRTUAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,TECNICA,OTRA,VIRTUAL,24,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,TECNICA,OTRA,VIRTUAL,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,TECNICA,OTRA,VIRTUAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,TECNICA,OTRA,VIRTUAL,29,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,TECNICA,OTRA,VIRTUAL,4,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,TECNICA,OTRA,VIRTUAL,15,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,TECNICA,OTRA,VIRTUAL,9,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTION COMERCIAL Y FINANCIERA,TECNOLOGIA,OTRA,VIRTUAL,3,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTION COMERCIAL Y FINANCIERA,TECNOLOGIA,OTRA,VIRTUAL,3,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTION COMERCIAL Y FINANCIERA,TECNOLOGIA,OTRA,VIRTUAL,3,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTION COMERCIAL Y FINANCIERA,TECNOLOGIA,OTRA,VIRTUAL,3,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,ADMINISTRACION COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,ADMINISTRACION COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,ADMINISTRACION COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,5,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,TECNICA,OTRA,VIRTUAL,9,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,TECNICA,OTRA,VIRTUAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD,TECNOLOGIA,OTRA,VIRTUAL,8,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN ELECTRICIDAD INDUSTRIAL,TECNOLOGIA,OTRA,DISTANCIA,12,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN ELECTRICIDAD INDUSTRIAL,TECNOLOGIA,OTRA,DISTANCIA,7,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN ELECTRICIDAD INDUSTRIAL,TECNOLOGIA,OTRA,DISTANCIA,6,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN ELECTRICIDAD INDUSTRIAL,TECNOLOGIA,OTRA,DISTANCIA,16,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,TECNICA,OTRA,VIRTUAL,10,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTION COMERCIAL Y FINANCIERA,TECNOLOGIA,OTRA,VIRTUAL,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,TECNICA,OTRA,VIRTUAL,12,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,TECNICA,OTRA,VIRTUAL,5,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,TECNICA,OTRA,VIRTUAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,INGENIERIA CIVIL,PREGRADO,DIURNA,PRESENCIAL,29,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,INGENIERIA METALURGICA,PREGRADO,DIURNA,PRESENCIAL,26,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,INGENIERIA DE TRANSPORTE Y VIAS,PREGRADO,DIURNA,PRESENCIAL,37,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,INGENIERIA DE SISTEMAS Y COMPUTACION,PREGRADO,DIURNA,PRESENCIAL,9,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,INGENIERIA DE SISTEMAS Y COMPUTACION,PREGRADO,DIURNA,PRESENCIAL,27,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,INGENIERIA AMBIENTAL,PREGRADO,DIURNA,PRESENCIAL,23,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,ARQUITECTURA,PREGRADO,EXTENDIDA,PRESENCIAL,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,ESPECIALIZACION EN INFRAESTRUCTURA VIAL,ESPECIALIZACION,OTRA,PRESENCIAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,ESPECIALIZACION EN INGENIERIA AMBIENTAL,ESPECIALIZACION,OTRA,PRESENCIAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,ESPECIALIZACION EN ESTRUCTURAS,ESPECIALIZACION,OTRA,PRESENCIAL,5,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,ESPECIALIZACION EN TRANSITO Y TRANSPORTE,ESPECIALIZACION,OTRA,PRESENCIAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,ESPECIALIZACION EN BASES DE DATOS,ESPECIALIZACION,DIURNA,PRESENCIAL,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,ESPECIALIZACION EN GESTION DE INTEGRIDAD Y CORROSION,ESPECIALIZACION,EXTENDIDA,VIRTUAL,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,ESPECIALIZACION EN GERENCIA DE PROYECTOS DE CONSTRUCCION,ESPECIALIZACION,DIURNA,PRESENCIAL,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,ESPECIALIZACION EN GESTION AVANZADA DEL RIESGO DE DESASTRES,ESPECIALIZACION,DIURNA,PRESENCIAL,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,MAESTRIA EN METALURGIA Y CIENCIAS DE LOS MATERIALES,MAESTRIA,DIURNA,PRESENCIAL,8,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,"MAESTRIA EN INGENIERIA CON ENFASIS EN TRANSPORTE, EN TRANSITO Y EN INFRAESTRUCTURA VIAL",MAESTRIA,DIURNA,PRESENCIAL,10,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,MAESTRIA EN INGENIERIA AMBIENTAL,MAESTRIA,DIURNA,PRESENCIAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,MAESTRIA EN GEOTECNIA,MAESTRIA,DIURNA,PRESENCIAL,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,MAESTRIA EN GESTION DE INTEGRIDAD Y CORROSION,MAESTRIA,OTRA,PRESENCIAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,DOCTORADO EN INGENIERIA,DOCTORADO,DIURNA,PRESENCIAL,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,MAESTRIA EN GERENCIA DE PROYECTOS DE CONSTRUCCION,MAESTRIA,EXTENDIDA,PRESENCIAL,6,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,MAESTRIA EN GESTION DE INTEGRIDAD Y CORROSION,MAESTRIA,EXTENDIDA,VIRTUAL,3,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,INGENIERIA,TECNICO PROFESIONAL EN PRODUCCION Y TRANSFORMACION DEL ACERO,TECNICA,OTRA,PRESENCIAL,4,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL CHIQUINQUIRA,ADMINISTRACION DE EMPRESAS,PREGRADO,EXTENDIDA,PRESENCIAL,18,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL CHIQUINQUIRA,CONTADURIA PUBLICA,PREGRADO,NOCTURNA,PRESENCIAL,18,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL CHIQUINQUIRA,MAESTRIA EN DERECHOS HUMANOS,MAESTRIA,OTRA,PRESENCIAL,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,PREGRADO,DIURNA,PRESENCIAL,9,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,LICENCIATURA EN MATEMATICAS Y ESTADISTICA,PREGRADO,EXTENDIDA,PRESENCIAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,PREGRADO,DIURNA,PRESENCIAL,8,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,ADMINISTRACION TURISTICA Y HOTELERA,PREGRADO,DIURNA,PRESENCIAL,15,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,PREGRADO,DIURNA,PRESENCIAL,9,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,ADMINISTRACION INDUSTRIAL,PREGRADO,DIURNA,PRESENCIAL,7,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,DISEÑO INDUSTRIAL,PREGRADO,DIURNA,PRESENCIAL,14,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,LICENCIATURA EN MATEMATICAS,PREGRADO,DIURNA,PRESENCIAL,4,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,ESPECIALIZACION EN GESTION ESTRATEGICA DE PROYECTOS,ESPECIALIZACION,OTRA,PRESENCIAL,5,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,ESPECIALIZACION EN GESTION DE LA PRODUCTIVIDAD Y MEJORAMIENTO CONTINUO,ESPECIALIZACION,EXTENDIDA,PRESENCIAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,ESPECIALIZACION EN DISEÑO DE MAQUINARIA Y EQUIPO,ESPECIALIZACION,EXTENDIDA,PRESENCIAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,ESPECIALIZACION EN PLANIFICACION Y REGULACION ENERGETICA,ESPECIALIZACION,EXTENDIDA,PRESENCIAL,2,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,ESPECIALIZACION EN PEDAGOGIA DE LOS DERECHOS HUMANOS,ESPECIALIZACION,OTRA,PRESENCIAL,3,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,MAESTRIA EN DISEÑO,MAESTRIA,EXTENDIDA,PRESENCIAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,ESPECIALIZACION EN ESTADISTICA,ESPECIALIZACION,OTRA,PRESENCIAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,ESPECIALIZACION EN INFORMATICA PARA LA DOCENCIA,ESPECIALIZACION,DIURNA,PRESENCIAL,1,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,MAESTRIA EN TIC APLICADAS A LAS CIENCIAS DE LA EDUCACION,MAESTRIA,OTRA,PRESENCIAL,5,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,MAESTRIA EN GESTION ESTRATEGICA DE PROYECTOS,MAESTRIA,OTRA,PRESENCIAL,4,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL DUITAMA,MAESTRIA EN ENERGIAS RENOVABLES,MAESTRIA,EXTENDIDA,PRESENCIAL,19,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL SOGAMOSO,INGENIERIA ELECTRONICA,PREGRADO,DIURNA,PRESENCIAL,13,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL SOGAMOSO,INGENIERIA GEOLOGICA,PREGRADO,DIURNA,PRESENCIAL,23,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL SOGAMOSO,INGENIERIA DE MINAS,PREGRADO,DIURNA,PRESENCIAL,14,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL SOGAMOSO,INGENIERIA INDUSTRIAL,PREGRADO,DIURNA,PRESENCIAL,10,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL SOGAMOSO,CONTADURIA PUBLICA,PREGRADO,DIURNA,PRESENCIAL,12,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL SOGAMOSO,ADMINISTRACION DE EMPRESAS,PREGRADO,EXTENDIDA,PRESENCIAL,21,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL SOGAMOSO,INGENIERIA ELECTRONICA,PREGRADO,DIURNA,PRESENCIAL,55,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL SOGAMOSO,FINANZAS Y COMERCIO INTERNACIONAL,PREGRADO,EXTENDIDA,PRESENCIAL,23,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL SOGAMOSO,ESPECIALIZACION EN TELECOMUNICACIONES,ESPECIALIZACION,OTRA,PRESENCIAL,7,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL SOGAMOSO,ESPECIALIZACION EN GESTION Y AUDITORIA TRIBUTARIA,ESPECIALIZACION,OTRA,PRESENCIAL,6,2023.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2023,SECCIONAL SOGAMOSO,ESPECIALIZACION EN SEGURIDAD Y SALUD EN EL TRABAJO,ESPECIALIZACION,OTRA,PRESENCIAL,6,2023.0,2,UPTC,NO_ACADEMICA
