periodo,nombre_facultad,nombre_programa,jornada,modalidad,nombre_sede,tipo_iden_est,fecha_nacimiento,genero,estrato,nombre_estado,origen_geografico,lugar_expedicion,edad,grupo_edad,periodo_año,periodo_semestre,estrato_num,grupo_estrato,institucion,tipo_desercion,es_desertor
PRIMER  SEMESTRE DE 2021,SECCIONAL CHIQUINQUIRA,CONTADURIA PUBLICA,NOCTURNA,PRESENCIAL,CHIQUINQUIRA,C.C.,1996-10-01,F,2,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,CHIQUINQUIRÁ,27,26-30,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL CHIQUINQUIRA,CONTADURIA PUBLICA,NOCTURNA,PRESENCIAL,CHIQUINQUIRA,C.C.,1997-06-22,F,3,PERDIO CUPO A130/98 ART. 80 LIT. C,AGUAZUL,AGUAZUL,26,26-30,2021.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL CHIQUINQUIRA,CONTADURIA PUBLICA,NOCTURNA,PRESENCIAL,CHIQUINQUIRA,T.I.,2003-06-18,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,PAUNA,TUNJA,20,16-20,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL CHIQUINQUIRA,CONTADURIA PUBLICA,NOCTURNA,PRESENCIAL,CHIQUINQUIRA,C.C.,1995-05-29,F,2,PERDIO CUPO A130/98 ART.80 LIT. E,CHIQUINQUIRÁ,CHIQUINQUIRÁ,28,26-30,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL CHIQUINQUIRA,CONTADURIA PUBLICA,NOCTURNA,PRESENCIAL,CHIQUINQUIRA,T.I.,2001-07-28,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D,OTANCHE,BARBOSA,22,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL CHIQUINQUIRA,CONTADURIA PUBLICA,NOCTURNA,PRESENCIAL,CHIQUINQUIRA,T.I.,2002-03-20,F,1,PERDIO CUPO A130/98 ART. 80 LIT. C,PITALITO,BOLÍVAR,21,21-25,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL CHIQUINQUIRA,MAESTRIA EN DERECHOS HUMANOS,OTRA,PRESENCIAL,CHIQUINQUIRA,C.C.,1990-12-08,M,SIN INFORMACIÓN,PERDIO CUPO A 052/2012  ART 15 LIT.A.,BOGOTÁ D.C.,BOGOTÁ D.C.,33,31+,2021.0,1,,,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,2000-02-18,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,DUITAMA,DUITAMA,23,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1999-09-16,F,1,PERDIO CUPO A130/98 ART.80 LIT. E,PAZ DE RÍO,DUITAMA,24,21-25,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,T.I.,2002-02-28,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,DUITAMA,21,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1998-08-10,M,1,PERDIO CUPO A130/98 ART. 80 LIT. B,DUITAMA,DUITAMA,25,21-25,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1996-03-21,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,27,26-30,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,2000-05-25,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,NOBSA,23,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,2002-08-27,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,BOGOTÁ D.C.,DUITAMA,21,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1996-08-24,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,CHITA,DUITAMA,27,26-30,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1995-06-05,M,1,PERDIO CUPO A130/98 ART. 80 LIT. D,PAIPA,PAIPA,28,26-30,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1998-06-29,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,DUITAMA,NOBSA,25,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1999-04-30,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,SOGAMOSO,DUITAMA,24,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1999-09-12,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,PAIPA,PAIPA,24,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,T.I.,2002-03-18,F,2,PERDIO CUPO A130/98 ART.80 LIT. E,BELÉN,BELÉN,21,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,2000-05-04,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,SOGAMOSO,23,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1999-06-22,M,1,PERDIO CUPO A130/98 ART. 80 LIT. B,DUITAMA,DUITAMA,24,21-25,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1994-03-22,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,BOGOTÁ D.C.,BOGOTÁ D.C.,29,26-30,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN MATEMATICAS Y ESTADISTICA,EXTENDIDA,PRESENCIAL,DUITAMA,C.C.,1991-10-28,F,1,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,DUITAMA,32,31+,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1991-08-25,M,SIN INFORMACIÓN,PERDIO CUPO A130/98 ART. 80 LIT. D,PAIPA,PAIPA,32,31+,2021.0,1,,,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1995-06-12,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,CHARALÁ,CHARALÁ,28,26-30,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1995-12-07,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,TASCO,DUITAMA,28,26-30,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1999-09-17,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,SAMACÁ,SAMACÁ,24,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,2003-06-26,M,1,PERDIO CUPO A130/98 ART. 80 LIT. B,SOGAMOSO,SOGAMOSO,20,16-20,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,2002-02-03,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,SANTA ROSA DE VITERBO,21,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,T.I.,2001-11-17,M,1,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,TUNJA,22,21-25,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1998-09-01,M,1,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,DUITAMA,25,21-25,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,T.I.,2000-08-01,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,SOGAMOSO,SOGAMOSO,23,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,T.I.,2002-08-31,M,4,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,SOGAMOSO,21,21-25,2021.0,1,4.0,MEDIO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1992-08-06,M,SIN INFORMACIÓN,PERDIO CUPO A130/98 ART.80 LIT. E,BOGOTA D.E,BOGOTA D.E,31,31+,2021.0,1,,,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,2001-10-10,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B,CIÉNAGA,CIÉNAGA,22,21-25,2021.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1993-02-13,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,DUITAMA,30,26-30,2021.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,C.C.,2000-09-30,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,SOGAMOSO,SOGAMOSO,23,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,T.I.,2003-05-13,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,DUITAMA,DUITAMA,20,16-20,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,T.I.,2003-05-23,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,GÜICÁN,20,16-20,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,T.I.,2003-02-26,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,DUITAMA,DUITAMA,20,16-20,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,INGENIERIA ELECTROMECANICA,DIURNA,PRESENCIAL,DUITAMA,T.I.,2002-02-25,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOTAQUIRÁ,TUNJA,21,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION TURISTICA Y HOTELERA,DIURNA,PRESENCIAL,DUITAMA,T.I.,2001-06-09,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,NOBSA,NOBSA,22,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION TURISTICA Y HOTELERA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1995-10-07,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,SOGAMOSO,SOGAMOSO,28,26-30,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION TURISTICA Y HOTELERA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1998-05-17,F,1,PERDIO CUPO A130/98 ART. 80 LIT. D,SOGAMOSO,AQUITANIA,25,21-25,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION TURISTICA Y HOTELERA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1992-03-09,F,SIN INFORMACIÓN,PERDIO CUPO A130/98 ART.80 LIT. E,SOGAMOSO,BOGOTA D.E,31,31+,2021.0,1,,,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION TURISTICA Y HOTELERA,DIURNA,PRESENCIAL,DUITAMA,C.C.,2000-09-07,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,GARAGOA,DUITAMA,23,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION TURISTICA Y HOTELERA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1996-06-03,F,1,PERDIO CUPO A130/98 ART. 80 LIT. D,SOGAMOSO,SOGAMOSO,27,26-30,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION TURISTICA Y HOTELERA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1992-10-22,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D,DUITAMA,DUITAMA,31,31+,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION TURISTICA Y HOTELERA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1994-11-16,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,TASCO,SOGAMOSO,29,26-30,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION TURISTICA Y HOTELERA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1994-10-26,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,DUITAMA,29,26-30,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION TURISTICA Y HOTELERA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1997-09-03,F,3,PERDIO CUPO A130/98 ART.80 LIT. E,CERINZA,DUITAMA,26,26-30,2021.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION TURISTICA Y HOTELERA,DIURNA,PRESENCIAL,DUITAMA,C.C.,1992-09-24,M,1,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,DUITAMA,31,31+,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,DIURNA,PRESENCIAL,DUITAMA,C.C.,1999-12-28,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,DUITAMA,PAIPA,24,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,DIURNA,PRESENCIAL,DUITAMA,C.C.,1998-05-01,F,1,PERDIO CUPO A130/98 ART.80 LIT. E,SOGAMOSO,SOGAMOSO,25,21-25,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,DIURNA,PRESENCIAL,DUITAMA,T.I.,2002-12-29,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOCOTÁ,SOCHA,21,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,DIURNA,PRESENCIAL,DUITAMA,C.C.,1992-09-07,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,SANTA ROSA DE VITERBO,DUITAMA,31,31+,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,DIURNA,PRESENCIAL,DUITAMA,C.C.,1996-05-14,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,DUITAMA,27,26-30,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,DIURNA,PRESENCIAL,DUITAMA,C.C.,1994-11-08,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,DUITAMA,29,26-30,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,DIURNA,PRESENCIAL,DUITAMA,C.C.,1988-06-06,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,PAIPA,PAIPA,35,31+,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,DIURNA,PRESENCIAL,DUITAMA,C.C.,1992-10-20,M,SIN INFORMACIÓN,PERDIO CUPO A130/98 ART. 80 LIT. D,VILLAVICENCIO,VILLAVICENCIO,31,31+,2021.0,1,,,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,DIURNA,PRESENCIAL,DUITAMA,C.C.,1994-10-22,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,DUITAMA,29,26-30,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1994-06-09,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,SOGAMOSO,29,26-30,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1998-07-14,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,SOGAMOSO,25,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,T.I.,2002-12-10,M,1,PERDIO CUPO A130/98 ART. 80 LIT. B,DUITAMA,DUITAMA,21,21-25,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1992-06-06,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,DUITAMA,31,31+,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1995-08-31,M,SIN INFORMACIÓN,PERDIO CUPO A130/98 ART.80 LIT. E,YOPAL,SOGAMOSO,28,26-30,2021.0,1,,,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1999-06-30,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,DUITAMA,24,21-25,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,ADMINISTRACION INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,T.I.,2002-09-30,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,DUITAMA,DUITAMA,21,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,DISEÑO INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,2000-01-24,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,DUITAMA,23,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,DISEÑO INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1999-02-10,M,4,PERDIO CUPO A130/98 ART. 80 LIT. C,EXTRANJERO,DUITAMA,24,21-25,2021.0,1,4.0,MEDIO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,DISEÑO INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1996-12-31,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,DUITAMA,DUITAMA,27,26-30,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,DISEÑO INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1998-07-18,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,BOGOTÁ D.C.,SOGAMOSO,25,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,DISEÑO INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,T.I.,2002-03-01,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,PAIPA,21,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,DISEÑO INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1999-05-22,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SOGAMOSO,SOGAMOSO,24,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,DISEÑO INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1999-12-23,M,3,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,TUNJA,24,21-25,2021.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,DISEÑO INDUSTRIAL,DIURNA,PRESENCIAL,DUITAMA,C.C.,1996-03-30,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,RAMIRIQUÍ,RAMIRIQUÍ,27,26-30,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN MATEMATICAS,DIURNA,PRESENCIAL,DUITAMA,C.C.,2000-01-17,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,PAIPA,PAIPA,23,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN MATEMATICAS,DIURNA,PRESENCIAL,DUITAMA,C.C.,1998-10-01,M,1,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,DUITAMA,25,21-25,2021.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER  SEMESTRE DE 2021,SECCIONAL DUITAMA,LICENCIATURA EN MATEMATICAS,DIURNA,PRESENCIAL,DUITAMA,C.C.,1999-02-23,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,PAZ DE RÍO,DUITAMA,24,21-25,2021.0,1,2.0,BAJO,UPTC,ACADEMICA,1
